seed,frame_id,source,session_id,P_mean_px,Q_mean_px,gain_px,gain_normalized,G_hat_normalized,G_hat_px,tau_px,selected_Q,output_mean_px,output_normalized,symmetry_choice
1,G38__G__f17353,G38,G38,1.5242306525093299,1.3818084123281067,0.14242224018122318,0.00012930389302273456,-5.659483213094063e-05,-0.062336582343670344,1.0,False,1.5242306525093299,0.0013838355370850521,0
1,G38__G__f20521,G38,G38,3.1020552334037794,2.8893039156166638,0.21275131778711565,0.0001931550409583983,0.00015447146142832935,0.1701431493390686,1.0,False,3.1020552334037794,0.0028163285280464073,0
1,G38__G__f15694,G38,G38,2.9777269973095555,2.759939619030779,0.2177873782787767,0.00019772723576618376,0.00012181467900518328,0.13417321834095475,1.0,False,2.9777269973095555,0.002703452021405471,0
1,TEX__shard_03_f0532,TEX,TEX,0.9713422412773518,1.0644264199509714,-0.09308417867361962,-0.00011635522334202453,0.0002682427875697613,0.21459423005580902,1.0,False,0.9713422412773518,0.0012141778015966897,0
1,P0__shard_00_f0416,P0,P0,4.824981235365787,4.379137977695355,0.44584325767043165,0.0004047771529318031,6.948611553525552e-05,0.0765357330291856,1.0,False,4.824981235365787,0.0043805578166765296,0
1,P0__shard_03_f0082,P0,P0,5.636263267084532,4.95635309347338,0.6799101736111517,0.0008498877170139397,0.0004402879858389497,0.35223038867115974,1.0,False,5.636263267084532,0.007045329083855665,0
1,G38__G__f38156,G38,G38,2.1912763805735858,1.5783972798206467,0.612879100752939,0.0007660988759411739,0.0002489346661604941,0.19914773292839527,1.0,False,2.1912763805735858,0.0027390954757169823,0
1,G38__G__f37848,G38,G38,2.41797374533159,3.671475290514236,-1.2535015451826457,-0.001566876931478307,0.0014345155796036124,1.14761246368289,1.0,True,3.671475290514236,0.004589344113142795,0
1,TEX__shard_00_f0721,TEX,TEX,1.365503661875696,1.309574777912482,0.05592888396321394,6.991110495401742e-05,0.00022328499471768737,0.1786279957741499,1.0,False,1.365503661875696,0.00170687957734462,0
1,P0__shard_01_f0289,P0,P0,3.636923722148724,2.873669491088398,0.7632542310603259,0.000692951770149065,0.00028069136897102,0.3091685225699905,1.0,False,3.636923722148724,0.003301930901396985,0
1,P0__shard_00_f0593,P0,P0,3.323245829274038,1.6763100009200809,1.646935828353957,0.0020586697854424463,0.0006623392691835761,0.5298714153468609,1.0,False,3.323245829274038,0.0041540572865925475,0
1,G38__G__f16920,G38,G38,2.9695058450029834,2.651205492895649,0.3183003521073342,0.0004019148883690623,0.0008440965320914984,0.6684903474652799,1.0,False,2.9695058450029834,0.003749567357698666,0
1,G38__G__f2181,G38,G38,1.934976084927757,2.1128145187646172,-0.17783843383686015,-0.0002222980422960752,-0.0006962039624340832,-0.5569631699472666,1.0,False,1.934976084927757,0.0024187201061596966,0
1,G38__G__f11295,G38,G38,3.0858929201381717,3.8161122754648025,-0.7302193553266307,-0.0009220411750661993,-0.0009090659441426396,-0.7199434967029248,1.0,False,3.0858929201381717,0.003896528232862219,0
1,G38__G__f15593,G38,G38,1.1161384346087682,1.2502934733802151,-0.13415503877144697,-0.00015503296609204354,-4.838509266846813e-05,-0.04186918528698347,1.0,False,1.1161384346087682,0.001289837889589254,0
1,TEX__shard_06_f0858,TEX,TEX,9.421572957080771,8.156769952523476,1.2648030045572956,0.0011483034685313936,0.0002446835860610008,0.26950761997750305,1.0,False,9.421572957080771,0.008553762812592477,0
1,P0__shard_02_f0620,P0,P0,1.4233079104483048,1.70957304024792,-0.28626512979961505,-0.00035783141224951883,0.0003658800560515374,0.2927040448412299,1.0,False,1.4233079104483048,0.001779134888060381,0
1,G38__G__f14032,G38,G38,3.3366559558231534,4.535328554286103,-1.1986725984629496,-0.001498340748078687,-0.0008475017384625971,-0.6780013907700777,1.0,False,3.3366559558231534,0.004170819944778942,0
1,G38__G__f17674,G38,G38,3.0949491037718637,2.8811631527390693,0.2137859510327944,0.00026994552810059413,0.00012989032256882638,0.10286788722051021,1.0,False,3.0949491037718637,0.003907963391542024,0
1,TEX__shard_01_f1225,TEX,TEX,11.920380896396713,13.374780943612448,-1.454400047215735,-0.0013204369477558399,-0.0024514610413461924,-2.7001706218089794,1.0,False,11.920380896396713,0.010822408454302206,0
1,G38__G__f18901,G38,G38,1.4031818593301666,1.2572495987224537,0.14593226060771292,0.00018241532575964114,-1.2178307770227548e-05,-0.009742646216182038,1.0,False,1.4031818593301666,0.0017539773241627083,0
1,P0__shard_07_f0036,P0,P0,1.5540957258762509,2.5554342146156936,-1.0013384887394428,-0.0012516731109243034,0.00013719155685976148,0.10975324548780918,1.0,False,1.5540957258762509,0.0019426196573453136,0
1,TEX__shard_02_f0209,TEX,TEX,1.4130017348263415,2.041568142060214,-0.6285664072338726,-0.0007263872858723154,0.00014890337479300797,0.12885090521131737,1.0,False,1.4130017348263415,0.0016329006502434494,0
1,P0__shard_03_f0707,P0,P0,1.9061403280662477,2.6342311832894247,-0.7280908552231771,-0.0006610272520276014,-0.0002078468241961673,-0.2289336355199012,1.0,False,1.9061403280662477,0.0017305679559103916,0
1,TEX__shard_03_f0384,TEX,TEX,4.858738349263274,4.9893662487174835,-0.13062789945420938,-0.00016328487431776172,0.0011518445098772645,0.9214756079018116,1.0,False,4.858738349263274,0.006073422936579092,0
1,G38__G__f5404,G38,G38,5.343929127176407,5.373623992965767,-0.029694865789359426,-2.6959706183992526e-05,0.00012820625852327794,0.14121324669573454,1.0,False,5.343929127176407,0.004851706020788971,0
1,P0__shard_05_f1184,P0,P0,3.929138756365715,4.874230160536056,-0.9450914041703413,-0.0008580401323982198,7.806038775015622e-05,0.085979896141545,1.0,False,3.929138756365715,0.0035672303481403453,0
1,G38__G__f0548,G38,G38,2.6538240476965482,2.732351549306795,-0.07852750161024691,-7.129442462521147e-05,4.746076592709869e-05,0.05227583211949849,1.0,False,2.6538240476965482,0.002409383396356347,0
1,TEX__shard_01_f1196,TEX,TEX,2.127595576812354,1.7204468270347375,0.4071487497776163,0.0005089359372220203,0.0002763881639111787,0.22111053112894297,1.0,False,2.127595576812354,0.002659494471015442,0
1,P0__shard_07_f0971,P0,P0,4.482592010190502,4.363335718384473,0.11925629180602915,0.00010827173325144626,8.570271165808663e-05,0.09439756142380062,1.0,False,4.482592010190502,0.0040697056654404,0
1,TEX__shard_05_f0916,TEX,TEX,9.007221450546588,7.464905578526201,1.542315872020387,0.0014002549480279975,0.000531915808096528,0.5858805887893368,1.0,False,9.007221450546588,0.008177576742168846,0
1,TEX__shard_03_f0082,TEX,TEX,2.480572335322779,3.467270680548333,-0.986698345225554,-0.0012333729315319425,-0.001016871421597898,-0.8134971372783184,1.0,False,2.480572335322779,0.0031007154191534736,0
1,G38__G__f1518,G38,G38,1.8478155724387673,1.3615376652735818,0.4862779071651855,0.0005619550855729441,3.992616620962508e-05,0.03454940269069895,1.0,False,1.8478155724387673,0.002135382551484314,0
1,G38__G__f5745,G38,G38,5.494681474850472,8.596484828587693,-3.101803353737221,-0.003584522643114308,0.000317703525070101,0.2749191336396173,1.0,False,5.494681474850472,0.0063497933031672225,0
1,G38__G__f1385,G38,G38,2.037012537888347,2.326339184475301,-0.2893266465869542,-0.0003616583082336927,0.0002946950844489038,0.23575606755912304,1.0,False,2.037012537888347,0.0025462656723604336,0
1,P0__shard_04_f1162,P0,P0,3.0682727027463477,3.1892678525194187,-0.12099514977307102,-0.00010985042703035338,0.0001357698201900348,0.14954415902285945,1.0,False,3.0682727027463477,0.0027856576670586323,0
1,P0__shard_01_f0499,P0,P0,4.900237462865192,4.6819687875080325,0.21826867535715966,0.0001981642011295722,-0.0009519708692096174,-1.0485517536294253,1.0,False,4.900237462865192,0.0044488822804505555,0
1,TEX__shard_06_f0443,TEX,TEX,4.156436303885902,3.38652290464332,0.7699133992425815,0.0008897314555730997,0.00022243362036533654,0.1924790044103819,1.0,False,4.156436303885902,0.004803283234570762,0
1,P0__shard_06_f0578,P0,P0,5.866982727939138,5.088690603100473,0.7782921248386652,0.0008994141234261139,0.00014309286780189723,0.12382288562088117,1.0,False,5.866982727939138,0.0067800340758932725,0
1,P0__shard_03_f0825,P0,P0,2.521723101928613,2.8498517539001123,-0.32812865197149943,-0.0002979051028703772,0.0004339079314377159,0.47792945891346506,1.0,False,2.521723101928613,0.0022894501153038617,0
1,G38__G__f13891,G38,G38,1.9404660498663346,1.5780936826036345,0.36237236726270017,0.0004529654590783752,2.6207428163615987e-05,0.02096594253089279,1.0,False,1.9404660498663346,0.0024255825623329184,0
1,TEX__shard_00_f0503,TEX,TEX,1.791958120576504,2.4821680777565325,-0.6902099571800284,-0.0006266355195148715,0.00010846998338820413,0.1194746551354946,1.0,False,1.791958120576504,0.0016269029389610232,0
1,P0__shard_01_f0469,P0,P0,0.9611776394063825,1.2174108348082449,-0.2562331954018624,-0.000320291494252328,-0.00011103383440058678,-0.08882706752046943,1.0,False,0.9611776394063825,0.001201472049257978,0
1,P0__shard_05_f0588,P0,P0,2.502125530492185,2.717752680016999,-0.21562714952481432,-0.0002695339369060179,-0.00016632323968224227,-0.13305859174579382,1.0,False,2.502125530492185,0.003127656913115231,0
1,G38__G__f18096,G38,G38,1101.45361328125,1101.45361328125,0.0,0.0,0.001763294218108058,1.942186787813057,1.0,True,1101.45361328125,1.0,0
1,TEX__shard_03_f0114,TEX,TEX,4.715255663140801,4.8119977293737195,-0.09674206623291859,-0.00011179758592231468,-0.00016090544522739947,-0.13923668486225615,1.0,False,4.715255663140801,0.005449069062433244,0
1,G38__G__f1436,G38,G38,2.0344325621029173,2.011409177058363,0.023023385044554256,2.877923130569282e-05,2.169195249734912e-05,0.017353561997879297,1.0,False,2.0344325621029173,0.0025430407026286466,0
1,G38__G__f1422,G38,G38,2.0921818324566197,2.243707914402341,-0.15152608194572137,-0.00017510738425839195,5.654268079524627e-06,0.0048928210080327605,1.0,False,2.0921818324566197,0.0024177784007220725,0
1,G38__G__f33519,G38,G38,1.3228713851385603,1.68439146231478,-0.3615200771762197,-0.0004519000964702746,0.00014310478582046926,0.11448382865637541,1.0,False,1.3228713851385603,0.0016535892314232003,0
1,G38__G__f1992,G38,G38,3.189860475872366,3.54968327820544,-0.35982280233307407,-0.00032667994184626214,-0.00020837852207478136,-0.22951927606947464,1.0,False,3.189860475872366,0.002896046131593063,0
1,P0__shard_05_f0649,P0,P0,7.590889748126685,7.780687886438207,-0.18979813831152192,-0.0002372476728894024,-0.0018887039041146636,-1.5109631232917309,1.0,False,7.590889748126685,0.009488612185158356,0
1,G38__G__f33777,G38,G38,1.0567346731704093,1.1027491171131123,-0.04601444394270304,-4.177610694437253e-05,7.250541966641322e-05,0.07986135647404424,1.0,False,1.0567346731704093,0.0009594000695339114,0
1,TEX__shard_00_f0648,TEX,TEX,5.26973973295492,4.798561119367451,0.47117861358746893,0.0005445059588708453,-9.890010551316664e-05,-0.08558145937646477,1.0,False,5.26973973295492,0.006089844919838958,0
1,G38__G__f39917,G38,G38,3.6319306122782544,2.609646610612713,1.0222840016655415,0.0012908284822516765,0.00028280424885451794,0.22396953830977395,1.0,False,3.6319306122782544,0.004586004938209304,0
1,G38__G__f18768,G38,G38,4.175811002049858,3.867442489203159,0.30836851284669864,0.00035635847623631143,-2.718840551096946e-05,-0.02352700646449879,1.0,False,4.175811002049858,0.004825673127272545,0
1,P0__shard_02_f0467,P0,P0,4.321109139411152,4.848007292886284,-0.5268981534751322,-0.0006586226918439153,0.0008685496868565679,0.6948397494852543,1.0,False,4.321109139411152,0.00540138642426394,0
1,P0__shard_04_f1029,P0,P0,4.877355387637075,5.950935839514439,-1.0735804518773637,-0.0013419755648467046,0.00035082269459962845,0.28065815567970276,1.0,False,4.877355387637075,0.006096694234546344,0
1,G38__G__f16086,G38,G38,5.32961903066787,7.338879109997391,-2.009260079329521,-0.0023219519192229487,0.0006850565550848842,0.5928015893953997,1.0,False,5.32961903066787,0.006159042955313143,0
1,TEX__shard_07_f0787,TEX,TEX,2.907455070762721,3.57616693759321,-0.6687118668304888,-0.000835889833538111,-0.00013792228128295392,-0.11033782502636313,1.0,False,2.907455070762721,0.0036343188384534014,0
1,TEX__shard_04_f0584,TEX,TEX,7.529982229966435,7.541059936587637,-0.011077706621202665,-1.2801678794252235e-05,0.00018157187150791287,0.157120011801144,1.0,False,7.529982229966435,0.008701838487937142,0
1,P0__shard_02_f1022,P0,P0,2.263770673339171,2.394116367529831,-0.13034569419065978,-0.00016293211773832472,-0.0007009471300989389,-0.5607577040791512,1.0,False,2.263770673339171,0.002829713341673964,0
1,TEX__shard_06_f0311,TEX,TEX,0.8705471553363866,1.3687164209527527,-0.4981692656163661,-0.0006227115820204576,-0.0006260877125896513,-0.5008701700717211,1.0,False,0.8705471553363866,0.0010881839441704833,0
1,P0__shard_07_f0137,P0,P0,2.035562061489159,3.492656634398279,-1.4570945729091198,-0.0018213682161363999,-5.6727960327407345e-05,-0.045382368261925876,1.0,False,2.035562061489159,0.002544452576861449,0
1,TEX__shard_03_f0390,TEX,TEX,2.539621131463024,2.557281683500645,-0.01766055203762118,-2.2299814479448015e-05,-0.0001472385774832219,-0.11660700415172798,1.0,False,2.539621131463024,0.00320675593600185,0
1,P0__shard_07_f1180,P0,P0,1.5051700033778461,1.9730161332539202,-0.4678461298760741,-0.0005848076623450926,-2.7855570806423202e-05,-0.02228445664513856,1.0,False,1.5051700033778461,0.0018814625042223075,0
1,G38__G__f24564,G38,G38,1.2134494193160141,1.4815496544329552,-0.26810023511694103,-0.0003351252938961763,8.405872358707711e-05,0.06724697886966169,1.0,False,1.2134494193160141,0.0015168117741450177,0
1,G38__G__f23932,G38,G38,2.5233030062193023,3.6000340519583585,-1.0767310457390562,-0.0013459138071738202,0.0005830138106830418,0.46641104854643345,1.0,False,2.5233030062193023,0.0031541287577741277,0
1,TEX__shard_04_f0491,TEX,TEX,1.560362091243356,1.2747356438060007,0.2856264474373553,0.00035703305929669416,-6.898595074744662e-06,-0.00551887605979573,1.0,False,1.560362091243356,0.001950452614054195,0
1,TEX__shard_03_f0708,TEX,TEX,8.74905421708924,9.92018849897057,-1.1711342818813293,-0.0014639178523516616,-0.001900405972264707,-1.5203247778117657,1.0,False,8.74905421708924,0.01093631777136155,0
1,P0__shard_03_f0663,P0,P0,1.1796827614671566,1.2969569026028802,-0.11727414113572365,-0.00014659267641965458,-5.529923873837106e-05,-0.04423939099069685,1.0,False,1.1796827614671566,0.0014746034518339458,0
1,TEX__shard_00_f0850,TEX,TEX,13.286526810151516,13.320118463167214,-0.03359165301569789,-4.198956626962236e-05,0.0006766836158931255,0.5413468927145004,1.0,False,13.286526810151516,0.016608158512689396,0
1,G38__G__f31988,G38,G38,1.199458448411962,1.3102226768412812,-0.11076422842931932,-0.0001280019522751528,3.842965088551864e-05,0.03325441958879294,1.0,False,1.199458448411962,0.001386124611228877,0
1,P0__shard_02_f0841,P0,P0,2.409593623385319,2.146125113999691,0.26346850938562794,0.00030447089319910717,-1.5131041436688974e-05,-0.01309337943896538,1.0,False,2.409593623385319,0.002784587518522703,0
1,G38__G__f4048,G38,G38,1.0332533952416365,1.1109023871340162,-0.07764899189237973,-9.706123986547466e-05,6.904972542542964e-05,0.055239780340343714,1.0,False,1.0332533952416365,0.0012915667440520457,0
1,G38__G__f6057,G38,G38,7.182714552291869,6.64671637559157,0.535998176700299,0.0004866280070601892,0.00022034508583601564,0.2426998909628466,1.0,False,7.182714552291869,0.006521123055645017,0
1,G38__G__f16489,G38,G38,1.8699239885911836,1.7018245601003175,0.16809942849086612,0.0001526159853342302,0.00011736958549590781,0.12927715403379025,1.0,False,1.8699239885911836,0.0016976874614089707,0
1,G38__G__f7377,G38,G38,133.1360617615129,128.56503985746116,4.571021904051747,0.005771786760952079,0.003024041885510087,2.3949189860847184,1.0,True,128.56503985746116,0.16233787773207095,0
1,G38__G__f29904,G38,G38,3.450540329921521,3.4554426835725307,-0.004902353651009772,-6.127942063762215e-06,0.0005677245208062232,0.4541796166449785,1.0,False,3.450540329921521,0.0043131754124019015,0
1,TEX__shard_06_f0358,TEX,TEX,1.8746607435194487,2.1080003026070613,-0.2333395590876126,-0.00021184692326033585,-0.00012062639143550768,-0.13286437470371837,1.0,False,1.8746607435194487,0.001701987919341243,0
1,P0__shard_07_f1223,P0,P0,1.2672271178296575,1.1897920487952913,0.07743506903436614,7.030261474533248e-05,0.00038257185951806605,0.4213851570059006,1.0,False,1.2672271178296575,0.0011505042995451848,0
1,P0__shard_00_f0429,P0,P0,1.2914765304658258,1.5678651568274375,-0.27638862636161177,-0.0003454857829520147,-0.00012401025742292404,-0.09920820593833923,1.0,False,1.2914765304658258,0.0016143456630822823,0
1,G38__G__f27392,G38,G38,2.73530972495041,3.9608710798108167,-1.2255613548604067,-0.0015319516935755084,-0.0011481057154014707,-0.9184845723211765,1.0,False,2.73530972495041,0.0034191371561880122,0
1,TEX__shard_07_f0488,TEX,TEX,2.7675889084466996,2.78873674235174,-0.021147833905040603,-2.6434792381300753e-05,0.00013355398550629616,0.10684318840503693,1.0,False,2.7675889084466996,0.0034594861355583743,0
1,TEX__shard_00_f0368,TEX,TEX,6.007094526670257,7.090588578572089,-1.0834940519018321,-0.0009836946729641061,-0.0002922390413004905,-0.3218877479822737,1.0,False,6.007094526670257,0.0054537880254212565,0
1,TEX__shard_02_f0323,TEX,TEX,2.4863133885368915,2.2949058596839356,0.19140752885295598,0.0001737772036379721,9.111123654292896e-05,0.10035480070073177,1.0,False,2.4863133885368915,0.0022573019494939233,0
1,G38__G__f8328,G38,G38,2.633050630115543,2.8330460612659936,-0.19999543115045038,-0.00018157408422735154,-0.00026496645295992494,-0.2918482570110257,1.0,False,2.633050630115543,0.0023905233941460668,0
1,TEX__shard_06_f1114,TEX,TEX,3.0912744687942717,3.479826167278544,-0.3885516984842723,-0.0004906206087678329,0.00014934370119590312,0.11827417707407228,1.0,False,3.0912744687942717,0.003903323464199694,0
1,TEX__shard_00_f0864,TEX,TEX,30.7702087043703,34.459957818596244,-3.6897491142259433,-0.003349890607952263,-0.0010579245863482356,-1.1652548582123359,1.0,False,30.7702087043703,0.027936000511819378,0
1,G38__G__f25225,G38,G38,3.0441403961562767,3.2708564665819404,-0.22671607042566366,-0.0002833950880320796,-0.0003462052845861763,-0.276964227668941,1.0,False,3.0441403961562767,0.0038051754951953457,0
1,G38__G__f13227,G38,G38,4.131036741285507,2.9412658503338793,1.1897708909516274,0.0014872136136895341,-0.00029621529392898083,-0.23697223514318466,1.0,False,4.131036741285507,0.005163795926606884,0
1,P0__shard_03_f0442,P0,P0,1.5844213650366055,1.6865271419805004,-0.10210577694389489,-0.00012892801302464004,0.0005233134725131094,0.41444312560643226,1.0,False,1.5844213650366055,0.002000634092429493,0
1,G38__G__f25407,G38,G38,3.223789824581106,3.528204013121627,-0.30441418854052094,-0.0003805177356756512,1.856261405919213e-05,0.014850091247353703,1.0,False,3.223789824581106,0.0040297372807263825,0
1,G38__G__f30979,G38,G38,3.7249667185447355,3.3823801739430515,0.34258654460168403,0.00031103129579929616,-0.0001529342553112656,-0.16844998810707068,1.0,False,3.7249667185447355,0.0033818643596328973,0
1,TEX__shard_03_f0948,TEX,TEX,1.0886941376513308,0.978805265057929,0.10988887259340185,0.00012699036886486089,0.0003937746805604547,0.34074596435469395,1.0,False,1.0886941376513308,0.0012581225638095717,0
1,G38__G__f18788,G38,G38,2.9118096990514153,2.7981819912621626,0.11362770778925269,0.00010316159157238924,6.384948937920853e-05,0.07032725078289204,1.0,False,2.9118096990514153,0.002643606288944917,0
1,G38__G__f21130,G38,G38,1.6472212815185208,2.705598531396931,-1.0583772498784103,-0.0012230875992107182,0.0005834517069160938,0.5048796287373136,1.0,False,1.6472212815185208,0.0019035707001570043,0
1,P0__shard_01_f0039,P0,P0,0.8507794679239016,0.8563682603596998,-0.00558879243579824,-7.05691612679794e-06,3.054620901821181e-05,0.024191363314495895,1.0,False,0.8507794679239016,0.0010742713057446418,0
1,G38__G__f19324,G38,G38,1.1268319331768692,1.3064932440580397,-0.17966131088117043,-0.00016311291616353792,0.00014967912284191698,0.16486461068699754,1.0,False,1.1268319331768692,0.0010230407523200335,0
1,G38__G__f12025,G38,G38,1.693159093101406,3.039305376469682,-1.3461462833682758,-0.0012221543123891363,4.308207280701026e-05,0.04745290476092734,1.0,False,1.693159093101406,0.0015372041751785213,0
1,P0__shard_05_f1249,P0,P0,1.735180629185965,1.3946500372925899,0.3405305918933752,0.000425663239866719,-0.00020119774853810668,-0.16095819883048534,1.0,False,1.735180629185965,0.0021689757864824565,0
1,P0__shard_05_f0762,P0,P0,1.9612591696231874,2.8257353720085323,-0.864476202385345,-0.0010915660447094148,-2.7777412469731644e-05,-0.021998588322081236,1.0,False,1.9612591696231874,0.002476463676534338,0
1,G38__G__f15910,G38,G38,1.7606695636092016,1.5225055641230232,0.2381639994861784,0.00029770499935772297,0.00032517302315682173,0.2601384185254574,1.0,False,1.7606695636092016,0.002200836954511502,0
1,G38__G__f6562,G38,G38,2.059051413155734,1.2604750459487697,0.7985763672069641,0.0009982204590087051,0.000492902472615242,0.3943219780921936,1.0,False,2.059051413155734,0.0025738142664446673,0
1,TEX__shard_04_f0399,TEX,TEX,5.963953911156326,7.611177353422222,-1.6472234422658962,-0.0020590293028323703,0.0003701975510921329,0.29615804087370634,1.0,False,5.963953911156326,0.007454942388945407,0
1,G38__G__f20333,G38,G38,87.67042266198541,87.44116138583571,0.2292612761496997,0.00020814428622802032,0.00021713394380640239,0.2391629669715698,1.0,False,87.67042266198541,0.07959520183588455,0
1,TEX__shard_02_f0172,TEX,TEX,2.9685357618574364,3.48321754898237,-0.5146817871249336,-0.00046727504537543563,-0.001214992138557136,-1.3382574811220707,1.0,False,2.9685357618574364,0.0026951073799777324,0
1,TEX__shard_06_f0315,TEX,TEX,1.9884967037119812,2.4753003246795435,-0.48680362096756236,-0.000562562613779446,-0.0006114626885391772,-0.529118436910796,1.0,False,1.9884967037119812,0.002297957235627393,0
1,P0__shard_03_f0477,P0,P0,2.172456218928791,2.056425947941914,0.11603027098687724,0.00014503783873359656,2.7310237783240154e-05,0.021848190226592124,1.0,False,2.172456218928791,0.002715570273660989,0
1,G38__G__f26639,G38,G38,2.612807704866411,2.547305938869531,0.06550176599687996,5.9468474393351005e-05,3.31758419633843e-05,0.03654165100421736,1.0,False,2.612807704866411,0.0023721450212349933,0
1,P0__shard_05_f0338,P0,P0,1.8574840697340622,1.719444329145235,0.13803974058882718,0.00017254967573603397,-0.00012905319454148412,-0.1032425556331873,1.0,False,1.8574840697340622,0.0023218550871675777,0
1,G38__G__f1503,G38,G38,1.5891024166698826,1.402998521792024,0.1861038948778586,0.0002349916537624803,1.9701335986610502e-05,0.015602662063527895,1.0,False,1.5891024166698826,0.0020065448127041725,0
1,G38__G__f38350,G38,G38,1.9551246027622908,1.7278385711919775,0.22728603157031335,0.00020635097913313316,-3.361830522408127e-06,-0.0037029003761456236,1.0,False,1.9551246027622908,0.0017750403459460627,0
1,G38__G__f8706,G38,G38,1.994808686558728,2.6004922344918295,-0.6056835479331015,-0.0005498947396692989,0.00020386239339131862,0.22454496981303151,1.0,False,1.994808686558728,0.0018110691748662545,0
1,TEX__shard_02_f0829,TEX,TEX,5.292384044386117,5.6371016215769885,-0.34471757719087126,-0.0003129660414513067,-9.253792086383328e-06,-0.010192622730100354,1.0,False,5.292384044386117,0.004804908695718933,0
1,TEX__shard_01_f1206,TEX,TEX,1101.45361328125,1101.45361328125,0.0,0.0,-0.0004744763136841357,-0.522613650123759,1.0,False,1101.45361328125,1.0,0
1,TEX__shard_03_f0825,TEX,TEX,1.5581572083583222,1.5807408363789142,-0.022583628020591995,-2.8229535025739993e-05,0.0001120693632401526,0.08965549059212208,1.0,False,1.5581572083583222,0.0019476965104479028,0
1,TEX__shard_04_f1127,TEX,TEX,11.249887806276044,10.70876530073722,0.5411225055388247,0.0004912803399199091,-3.8071601011324674e-05,-0.041934102497325654,1.0,False,11.249887806276044,0.010213673704117623,0
1,G38__G__f12743,G38,G38,7.05965508301701,9.601592916239976,-2.541937833222966,-0.0031774222915287075,-0.0024017817340791225,-1.921425387263298,1.0,False,7.05965508301701,0.008824568853771263,0
1,G38__G__f15774,G38,G38,1.0660574900837134,1.002683899411233,0.06337359067248038,7.921698834060048e-05,-3.295544956927188e-05,-0.026364359655417502,1.0,False,1.0660574900837134,0.0013325718626046419,0
1,TEX__shard_02_f0441,TEX,TEX,3.562808467051737,2.829849813567517,0.7329586534842196,0.0009161983168552746,0.00023847215925343335,0.19077772740274668,1.0,False,3.562808467051737,0.004453510583814671,0
1,G38__G__f35479,G38,G38,3.870375546167478,2.7064577754574977,1.1639177707099804,0.0014548972133874754,-0.0007567822467535734,-0.6054257974028587,1.0,False,3.870375546167478,0.004837969432709348,0
1,TEX__shard_02_f1047,TEX,TEX,1.011958615914836,1.0642556584065064,-0.05229704249167044,-6.603498819876901e-05,-3.1157818739302456e-05,-0.024675733501341668,1.0,False,1.011958615914836,0.001277790713886397,0
1,TEX__shard_00_f0173,TEX,TEX,1.7444707414268315,1.8447591754797075,-0.10028843405287602,-0.00011589585854044605,-9.967677033273503e-05,-0.0862535325594016,1.0,False,1.7444707414268315,0.0020159546430823265,0
1,TEX__shard_04_f1093,TEX,TEX,2.2099679126671457,2.3489912390912933,-0.1390233264241476,-0.00017377915803018452,-0.0006360755069181323,-0.5088604055345058,1.0,False,2.2099679126671457,0.002762459890833932,0
1,P0__shard_05_f1159,P0,P0,1.3385743952897244,1.6962028519163144,-0.35762845662658993,-0.00044703557078323744,6.031522207194939e-05,0.048252177657559514,1.0,False,1.3385743952897244,0.0016732179941121555,0
1,P0__shard_02_f0927,P0,P0,6.172535296604604,7.37714176177707,-1.204606465172466,-0.0013920737899938446,0.000293685938231647,0.2541359391053888,1.0,False,6.172535296604604,0.007133138375597982,0
1,P0__shard_06_f0358,P0,P0,5.857618200738992,5.184280372040336,0.6733378286986564,0.0008416722858733206,0.00033236623858101666,0.26589299086481333,1.0,False,5.857618200738992,0.00732202275092374,0
1,G38__G__f0490,G38,G38,2.1925984915114087,2.2951988975195903,-0.10260040600818154,-0.00011856763198283818,-4.55357730970718e-05,-0.03940357692504337,1.0,False,2.1925984915114087,0.002533822439327582,0
1,G38__G__f28021,G38,G38,1.6572132579928582,1.670563437714485,-0.013350179721626665,-1.2120510170061762e-05,1.1354189155099448e-05,0.01250611267076307,1.0,False,1.6572132579928582,0.0015045692692005343,0
1,G38__G__f29144,G38,G38,1.6080417040699566,1.4777474183118184,0.13029428575813817,0.00011829303039824725,-0.00016652354679536074,-0.1834179623141594,1.0,False,1.6080417040699566,0.0014599268500101168,0
1,TEX__shard_01_f0773,TEX,TEX,1.4767974262739085,1.2740380249377128,0.20275940133619574,0.0002534492516702447,-0.00021297203784342855,-0.17037763027474284,1.0,False,1.4767974262739085,0.0018459967828423857,0
1,G38__G__f11370,G38,G38,65.97055865906715,65.96565766123464,0.004900997832507414,6.126247290634268e-06,-7.010388071648777e-05,-0.05608310457319021,1.0,False,65.97055865906715,0.08246319832383393,0
1,TEX__shard_04_f0395,TEX,TEX,2.7218253100837115,2.338406047381553,0.38341926270215865,0.0004792740783776983,-8.034709753701463e-05,-0.0642776780296117,1.0,False,2.7218253100837115,0.0034022816376046393,0
1,P0__shard_00_f0016,P0,P0,2.01315820350523,2.4973713888996425,-0.4842131853944127,-0.00043961287116933863,-0.00018040147551801056,-0.1987038570505817,1.0,False,2.01315820350523,0.0018277285391147754,0
1,G38__G__f21236,G38,G38,1.7463713048943994,1.788807168852041,-0.04243586395764165,-5.3044829947052065e-05,0.00042676314478740096,0.34141051582992077,1.0,False,1.7463713048943994,0.002182964131117999,0
