image_path,image_sha256,capture_session,paper_condition
data/pallet/raw_data/outside/capturepallet10/rgb/1778654267733756416.png,e93eb78d00f360af370bfaa3cbac2f6e58642aa0cb5e5bd4468e763494c8e72f,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654267800808960.png,ce9760ec0c175a600278bc1381e01efa5d53cd095300e65443076b5ecc909a97,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654267868220416.png,efd01da1e3362f5838f288f1d48c8675bbc05577cae36296e85563eb81c5bce5,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654267901781248.png,e01727d723394039cf020e6c66a53163ccd5beda938c68da4608b1c8d874c46c,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268002521600.png,c74b25c6f5f570d70440114764e6afc611dc00de7d935bd2bea53ccd9a93a479,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268137499392.png,2b6c09483619c37002fd0af947df520af424b410d75ec40214acf320b5d3121f,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268271720704.png,e1ce0aa52a2c7b683ef5d4d1bc959e01dc27740d6ab1044065a6d220726f4cef,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268338570240.png,5dddc03b80c55cd3558114cb66e5e21eaec159b34f5c39738df45eb44342be29,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268405709312.png,682614c9136f8a882a0c315568adb17a8f312fd14e691e3cbafdcbf1e08157fe,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268472717568.png,d2ba2e37a8142c7f5fc410328d2c75f8cc9c46cbade5f33ffc6bb19c9a4e2b0a,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268506296064.png,cffc0112ce2338b5442194278e53a62758e8e65d0717c56142e921130a06dc3a,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268573537536.png,ce3ae93fe6f0272e7d19b23d3e316f7278f6aeea260ee198095070a2afc22966,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268640824576.png,b5a0e1954720c117d8c0482bcf4ab012e48344145227c945dd6bfcb298d30bd2,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268708818944.png,6e45621a03f3cd9015beb0b5b2fa1fcfd6f108b52b141d05cdea239ac040d185,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268775084800.png,1f95be44fa4c318abafcd25c6bddf13f0d6753b4b1611b71645ebc0f5654c59e,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268842442752.png,005c22b81552e95d6db376400ef87efd2da364fb288dc348f717482c8900d93b,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654268943357696.png,21de1f5b3403741dc950486204e3bd621f5b9fa2b8407895056a08432f7a3442,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269044076800.png,a273aabee90e707b1cf44c01ba70e23f838c43c28f909ac758800855fda764d7,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269111232512.png,c71367eb45eed299f8580ca3968a86727acead277b878060302950aa0e6be330,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269144896512.png,d36e87f50993a1a1d520ee1a8087a46fdc67722d743ccc96dcae5078054c416f,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269245831424.png,943b12e2e9335bc1644a3ab5eba83261226c68d4f4d8a60193c273ae340ecab4,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269279186176.png,9baa5dfabdefbd4e5417200ee466fccb38a869acea9a405707a033971d1c143c,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269346206720.png,c0c8523fdacab095fb4640b08753cc3aae5cc7fc96cf10716de913e0c0c34c4d,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269413641728.png,19fa151ab7f99191866174ce62ac13aec13ad40dd49311ed660ceeca17fdfaa1,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269480674816.png,cc3ec37f3f31a5919c56f7c269ed2857a4566ab304c54d52b8591fdb1ed39e0b,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269581591552.png,fdf7869d997b43e69bd14b9cbbc20c481edb695fb7dc91c46a8871c5d3c0426c,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269716251136.png,c4ac2cb1fcf9efd670600667c1de711e03fdde99979c1253820275eff1d0cddc,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269816573952.png,f971a84a2fc00bdf1a06a75752cc778565e15bda8e5bc5b88a8765519e17fedc,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269850290688.png,f1402807fb12a32177cdfbc66d38904184fba68c02c5d72b45c85aa5a48932c7,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269917461248.png,cdba06314ae98c779cad168938f6882d5591b39ea508e61ae40438cbf01e3256,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654269984643584.png,4435e97a1d02645f6e6d86cc241e637f31ef2581d893aa9dcf1ce7e57e45a55e,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270051808000.png,f684dc01c7ccd5bd2a5d7008d76c72cad0238021b115def1ea853ece091e80ea,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270119199744.png,b97c357aba65223dbc0661d9d3b68695fb26cbe4055e439d04581929b9876296,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270186441984.png,94192bfb089a05a6ee6861e2ca3d17e5248ba7ff5ed6951aa322087a46822e1a,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270253594624.png,4cbd9d21da72a3de72396db85e219aa2b424c0da5f1266d3bb59b18089985d73,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270320509952.png,1cd7e0187c7ef131e1a42bb7c37b41307bb2447b4f1a9fe7d523056cd41e7b13,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270421716480.png,0008d081e9e1e5101e459c18f402be4d189301562401cc7f3277a24ca1d4674c,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270589627136.png,82661969c3078cd1418e9dbc4659b4ca96e06b358940b243a0b8625dd07f9958,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270656743680.png,78fda58274ff22840d3072ff28ece6a9ca06441b93936f0bb33fc7ddbe42a8e9,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270723738880.png,da5c245ea7dbc36363ecab1a995cf4f2ab36804399921496c8124b3fb297ab31,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270790864384.png,dceeafa9d044c40af464ba8ad53eae968099999ddbc4d792b63ae89aa9f2f9f9,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270858054656.png,c24865c08bd3d2ab19e9b1f5707fb81c0bfa519cd24daa3d589e9037ae03c91f,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270925173504.png,234db6780c506ac815a444871c10f66843596ff8e7f50c35179ca3180b1eaa25,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654270992378368.png,9b0efdecb1d895566fc337dec242d253dc8ab32661fd8283e05933853b0de05e,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271026024704.png,c98b56d25f1d137ad6a8bb381da1c08a978d003b1bbf85dcf27f1e0070b4b2fd,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271126941952.png,a4f3ae2334aa0652abf89520ea36014bbf97e056879050b863983bce550bbdda,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271228076544.png,fd4c226d68606b068ee9fe7ddcffb9af6077678e9b9d9dd977e6cf38264dce46,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271362358784.png,d597f82b3deb100d8a93187ea63ea23fed4de5f20c0873b160884d64b646d352,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271496565248.png,0f317a3e2b766236d9d988c32e9db888d28bebe89e277f939d001fb5e4741281,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271563833600.png,b353d3cf4792fa1059cc011e99dfc941917f9e336f4db4e38f29fc39c6202f08,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271630771200.png,b7688e53a62dbfc0ceec93f29abacc12d9b57e6dfac4273ca89f6ba0a850c8fb,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271698082048.png,6fbbf125307f194f1ee48d2fee93ce2580bc8f3fc9de6cfa0dffe1b442bc82a5,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271765154304.png,cd1b89824b41a2ace44b6795a23f710d7019a4a844702be12415de744c74721b,capturepallet10,day
data/pallet/raw_data/outside/capturepallet10/rgb/1778654271832459776.png,a16dff1664071224aeaca41fe70d11a6a7cafc9aaccd42d5d2990ceb732df9ca,capturepallet10,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476127902464.png,30d0c813706fe968f07ed96a80a3994f5f5808fb9845e0346bffc84094033f51,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476329507072.png,61e0ef02b085318a939f1c68aa5f8d2b2e8e935c3cad90df9257626e7b56279e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476497681408.png,0f45f456c9a69c61e1e017c4fb01c31199a0e9bc2695888f5677c6b0839ad2f9,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476665335296.png,e51345edeae369de565c55a9690788f01170b49f109bb81ab1c4ff418c0f7ea3,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476765820416.png,182a6bcae878b86536ef17b8ce49ce95acafcde1c3cbaa0c63db8e1b006847f1,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476799631104.png,1b92fa9fe8a6dab6c5222c2d57312e9eb08d630db7924b6a053e95a20519bd81,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476866897920.png,de8d80b39f947c328f07dce25fb510a968bd412bd5cbd54740acb8a15739199e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654476933822720.png,2f2ce75c0f188556c9278fb1207d87a3c0c67ab935b97e19b8811da0a6d42232,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477001155584.png,fb154ebf6a605899448684d0c42382f34b4e62242f5618d8b02441dacad93624,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477102401536.png,c5b592ce2d13e52cedca6015b960816ed075ef990cb07f0fdca69950070cc4f3,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477169411584.png,59d4d71666cf1fc5ee3760aa09bb975ead7022e67e43bc7555b05037bec7ff3b,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477304326400.png,8f6cc0bd094817b88b8f9023a74500439d7257e8a88af380eb40aa122908950d,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477505511680.png,2becb1abeab695422589c2e6f09de32ca997fea0de7e4a818f8f761cb56cf854,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477606031616.png,85dd0d5837e44ef99ccf3eaf563b0ba951516a02639f8bf917d4843e58e48428,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477673197312.png,a2ee37d6077e6caf8862f9a23071218c86eda0ace627728c3bd929a7ca0af9bc,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477740207360.png,11ff722d82e4a2241cd6e4e56c1db3eb6b35caf4b4d0829876c6f30519cbb277,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477807456768.png,92da8e2da3b05401469484608179d0ed81903fe455f2408831333772a856e6ab,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477874660864.png,a21ae8d8dc4e48323ca94184ac5a0df361cc3c61bc4a57abc0467cbf3348b006,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654477975388416.png,0ad365c92332a39243ed7b245eecbf6e1e6ca1d5cc14ec2765519c3338ab00af,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478009048320.png,6ac373342702437bf5b8deb1d0013d79ac8eddd5e51454e97bfb996f5c0f3ad6,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478076109056.png,ff2a4e05251f9b88b7971eda1c5878bc4c337b6bb568960a4f8c8ad248be6133,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478143244544.png,670461ca3dbbc538a2127cacb85d01b0b1dfda393d7ee8b2afff100aac20055e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478210522624.png,b36295d3d5447a3bd32a7d6395f8c848dead9ee85d074671e7f0c3c992648431,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478277691904.png,82e166da15b17739f135942cf1dd96145b78636d1ea2ea1b382515c61df438b2,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478311329536.png,609d75c6e5fc94600d444bbbc31f38d835e9e7cd8e5da55765638dd89caf3c37,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478378491392.png,b0390bab56eb055b26e4c7544dddc03ba816e383dcafefad367b17c39f324d07,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478445550080.png,97fe397b1db0ae91d03c3af6d4b023c0367eded812043c82fe610ec7991dc305,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478479352064.png,251fdca93ee9a492481b98f077d9790bb80be317529cfc5954399f05f6f764eb,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478546557184.png,a5a2806b29f7ea4c8f879a248b7a6febd2a6fd1963e0e4ed26accd3f3fb0bd2e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478613741824.png,859989ccbe328c0ade8625b9e7e0f73ef480109c5631b3b718d8ff3ae58e6b60,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478680727808.png,392e91a92d7f583bf69b63d8d5837530d4b2e702820e2f54943f3885a7fc7241,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478748195328.png,8dd19e8dbadbfc2d9363458867cc46686674532a62f0c1a99e2eb15ddd72634f,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478815154176.png,6d2a0e8d94e524131ae57cb55e5aa31d77d744a037217d26365741ecb4268df6,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478882588928.png,948aacf533e5dd626ab6c8f56163112adfd8d1b6be969ac0f7eb65cc893818f4,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654478983611392.png,56a34e461beb772dc9d66752dd234f880c92e2654c7d530f7ae8172b603477e3,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479084191232.png,f19ddd4d8bfdac1598a2f7eb462af64ed1b39259235b2e7b3738281aab462b26,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479117755392.png,bd9ea756cf1aa9d4c337422398cd62d162d0aadff90b8f31bdf53df319160e32,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479185009152.png,e77bb5c7af8b188d04e4694cf023860218e79b20449e0a73812e52bcca63da34,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479252106752.png,67e8687718c886e385352671c87b5d3e8c89ca55c1508ed7ae2a8bc5cfd7ed26,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479319515648.png,f3f9d5c4d772adb626a24985f7fc01814b1c22cce4aaec712bcf35dd90543c69,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479386540032.png,3de6ac877d94d811974555213550493108402eba471081fb5a4a702bec259531,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479453569024.png,32c5f0ca379c36a2c53533424987dc1958b3331ea9771def1e9e47a2e9020bfe,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479520711168.png,cfaff371f3622b23ce787b4b8da6e751a9d9be77084a0de5f3c74b0376b9b869,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479588076544.png,bc03cd2d2d9c9fa1a65581895f6f34b6f1d540932a9ebde44099bbd72753bb8b,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479655237632.png,927e72a3b4f9a4042cd2495a7e33b43f4774680d19b2fccd4dc931144f9d1e12,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479722496000.png,125c13d31cd5a764d285d3da91986526acf572dc72379818d93d62dd82856d25,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479789595904.png,bfdc33e9b5709bf524e2e5424014593692b291668def956992eb9348e7548b76,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479823392768.png,6212509be740741c34d5d3e47c944075f48a33c8641b766e8963fab5bd1d9881,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479890480640.png,d20d2dfd17a8747ec824dfa1381e7930afeaaa8f5572cbad1b1115a865a27a6f,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654479957465088.png,373f020b75039ce16a9aa5d4a5a8c121b774c00a9afad14f6a661890473e2e16,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480024841472.png,47228aef32e32a73f52d536c4a2e2d566435889602529734dcf63c0e65650d01,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480092263936.png,49c85229c80896b5314b0ef6ee6c3d803b773f7c6d759ba0062bf38503d5ec26,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480159048960.png,41109e9dc47e00d1ebc234f397b49ddfa26ef8efe4d52f4f6e2f2983e51cc9e5,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480193045760.png,e286f897f1232a3e97a94fcdfb575e6dbb0a00734cd8a95d38084867892e7b4b,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480293590784.png,86477253bb2761a355469f47faa22c209ee5da80b522162eaab6043f85057c72,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480428579072.png,33089e4676d7b3e24853c58066349a52eb3f3fa639c90be13f9189afddc09666,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480562592000.png,88c1ee1c322c38120c689d9e184b47b653e7cfe4b99634ebbe116d348f3483cc,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480663424000.png,b04c4b0ebd4830da046c3872324afeeea6fb3ddac473e534f2c67df0c42d9d74,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480797757184.png,8cefe76681a9948369ab2b69e2cfcba99155662dbb9e4772fae5c832c09b47b4,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480898311680.png,80023c853529af050e7585cdb99adb8bdd22626f03a4704d0d667eb1dc54d500,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480965462016.png,95ca5e9869ce28bb7e0148a4004ff7f2e65208a8c15f1d2f3c4e05127d52710c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654480999160320.png,7d40dd44d91b85f8d781f3f00fc2d692592bf952f0144ceafeb797f4360b9acc,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481066993664.png,729ea7385cae6206f2ef2c4eaaf5026c69de7ba30cf403b1eea5dad9a8f1bde1,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481133715456.png,99dec40adf28449ff73865e7346543e8208cd8a915cf0892df15fd3c796352c9,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481201243392.png,5b80cc9f839ad38cf9c20dc38b9d4351d541089f4d85ff0f0bafa025a8c178b1,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481267990528.png,83ab01676cd1968a85f561af90a547ff2b34c883088c6bb0d0bc5c9b2372de8d,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481334947584.png,30b6a840426d58d8dc2baa87d210ddfc05f7dee59d1310436407faa20f1317ad,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481402417152.png,e9fc98eb267ee0937fbb204242e9a784f7ca5926b159812226487978416f9095,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481435862784.png,2f0f4687eeef8ee5673d0f220ca9d0205b1ff8208c7b9bd210e2370ee999337d,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481503222016.png,f0731ae6a50d64e92eec47d1109a4abd665a1640496972deece8a382d52ba48c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481570339840.png,bd60c8848f725acf7972a57139773b2f4f5c996440d0d1063ade6a8a0dfaafe6,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481637517056.png,e9fde69bd762cbd189e4f633d8b9558ed7aaceed24c2298ad4d1cf28119d9b24,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481738472704.png,a65db0baad670f8cd8eba8f61842a6a112ca9043a973c470eaa65282ff4933ad,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654481872944640.png,ae4e2d5ae06ac8ac5cc2d30769ae37567d01077906eaa95092f4ed3d7b250232,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482041214976.png,dec2bf1f4f91c0f7e5bb191b31878185ca0cda21ec3238f05b6defe58edf53a0,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482141663488.png,e2b731efc41605c6554ad948db0354b8b1df341ee5c3677762b0d978e75e6af1,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482208310272.png,9517a6b11dd55e7b16922258a2519916f5565555d6ab2e1779b174c28ef97577,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482275528192.png,7470ff0d6a7fbeb3b71cccc4f923bf698250a5707fb3ebb86fecfcdf517c283b,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482342753280.png,e0747b0e0197f565e7879a35781da7c8955ff8f0300d984c9e42582cecaa0647,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482376396544.png,a5c525e920a4ce779a9a133dad5b2e880672ee4b87a7d52e6ab9db15ebbd5f90,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482443643648.png,e8144a9863fa087c741c4f4f2566c07ebf1a03f5060e9e1704f7ff5f7f136cfb,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482510837760.png,d226e2d63d6d81e0dda063717707efd241670f225533f323a67e945f26968204,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482578060032.png,2135f3712be9d23b75ce393416db7a84621cddf1b599045e3553e1ee162cbf9c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482645186816.png,53a1f36c755e6362ac2f1e0687def1b1fd0883cf949880e0e01da9ea615b3d0d,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482678853632.png,5a57498ac0d95dd1a4536cb30816aae293430fd054cea6ca2f0b476a6560fb31,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482779780608.png,9bd61528aee0a9f589fa974bbbbb5c6235d84f07d1c3dc98111e8b209c898758,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482847005184.png,18fda3a7877b09b3b129f899927c4741c2f057c66bc4499ba0c4f324aeb01513,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482914054912.png,1229a5345ca3882d3472701091f977c3cc8a10a32d467e7f733c496a307265cc,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654482981301248.png,fcfce43a71483979188d746de873b3c46e3dfde8c0a1779b7f138b6734b5dbb6,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483048478720.png,065ce983d36e2bc31c8efa7718dad18f748cfd6002f92f2cdc264b6746e07174,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483082193920.png,6aba92fa5f53fedce7e68d00df015bd61ccc1341c13679b532ffc699819e1cf1,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483149346304.png,0b1ae0be069105595cb983adbe0bd8e88133046d4143874bb25bc71197f8e502,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483216517120.png,22add9f89c34912d879011f76eedc63239fe144e11c79120db01f286ad8dcfc8,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483283483904.png,bd92cc79fe5b5c5596f6533dd2ae4740662fe5c9119e16bed95101e44114f54e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483350696192.png,69e3822f988e2747a668945485a10e15a7e7f588c8eb4fc35813a0bcbf2aa1fa,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483384410624.png,f0b271004720b36ca1a4040706c3409413dbd3ce2b14af5e62ba9fe570624429,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483485398528.png,b16676645c2f578dc4f7144d48ee0f4d91c82465caeb2c3d1ab9866f035b9775,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483552647168.png,bac1b959b783f3c02ef220a164cc26ede801c4a31cf72a9ce7458a729628195c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483619611136.png,e181b116d809bd9b8746818854ec60cb2ba0d8b4d898a52d0db4a3194483151c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483686743552.png,919ee1a6e0120da0e99efee0b15a5d17b03c3a385beba90190c96a456747710c,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483754585856.png,7185dd24f78de49456611a2034262564dfbd864e8c3e112945ca2ddcdf57fa0e,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483787508736.png,6fa064446f73bcbb542c21e1f0de1bc305bef5996faf7fbd9959bdedf510706a,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483854744320.png,3724e6c2a284035b9828af60bbf5b48a3816be8cdab0ca3ef338d409da4f74d2,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483921905920.png,e7a567f31e9937adb7d4601ba5ce7d564708da02f13617b3ed270be624cf8099,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654483989087744.png,8208f9b6f90d0f3409bc0cbdc6f995154f8301e75d00257d0adff76764cba203,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654484089994496.png,e1708e3552dc87c3129dac6aa3571a91973d652c7b371a7c2f3bb75403bb23ad,capturepallet11,day
data/pallet/raw_data/outside/capturepallet11/rgb/1778654484157336832.png,4e26a3b0bdfcb802cf30e09295acc17f80493efab83286a9e42948c154c262dc,capturepallet11,day
