sample_id,domain,image_path,annotation_path,session_id,scene_id,asset_id,frame_index,width,height,is_padded,has_pallet,annotation_source,annotation_quality,num_manual_keypoints,num_auto_filled_keypoints,num_visible_keypoints,pallet_width_m,pallet_depth_m,pallet_height_m,camera_intrinsic_source,sha256,split,image_exists
G/f16731,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16731_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16731_label.json,,,,16731,640,480,false,1,renderer,exact_synthetic,,,9,0.7565826177597046,0.9789578318595886,0.16173666808754206,json:fx381.5,,,true
G/f16732,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16732_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16732_label.json,,,,16732,560,560,false,1,renderer,exact_synthetic,,,9,1.1850314140319824,1.0804805159568787,0.18837145250290632,json:fx605.9,,,true
G/f16733,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16733_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16733_label.json,,,,16733,640,480,false,1,renderer,exact_synthetic,,,9,0.9521708488464355,1.1838583946228027,0.11398382764309645,json:fx379.8,,,true
G/f16734,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16734_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16734_label.json,,,,16734,960,540,false,1,renderer,exact_synthetic,,,9,0.7983741760259602,1.1778221130371094,0.13414305727928877,json:fx441.1,,,true
G/f16735,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16735_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16735_label.json,,,,16735,960,540,false,1,renderer,exact_synthetic,,,9,1.3052129745483398,1.1287622451782227,0.17409119382500648,json:fx414.0,,,true
G/f16736,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16736_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16736_label.json,,,,16736,720,480,false,1,renderer,exact_synthetic,,,9,1.3002815246582031,0.9937400817871094,0.14468591194599867,json:fx399.4,,,true
G/f16737,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16737_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16737_label.json,,,,16737,720,480,false,1,renderer,exact_synthetic,,,9,0.9308238029479992,1.2412147521972656,0.14571713656187057,json:fx563.3,,,true
G/f16738,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16738_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16738_label.json,,,,16738,640,480,false,1,renderer,exact_synthetic,,,9,0.7980785369873047,1.0120749473571777,0.11353233037516475,json:fx605.9,,,true
G/f16739,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16739_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16739_label.json,,,,16739,640,480,false,1,renderer,exact_synthetic,,,9,0.8656928539276123,1.1937860250473038,0.14111221116036177,json:fx606.4,,,true
G/f1673,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1673_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1673_label.json,,,,1673,560,560,false,1,renderer,exact_synthetic,,,9,1.0976539094026538,0.8958309582812958,0.14184093195945024,json:fx357.6,,,true
G/f16740,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16740_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16740_label.json,,,,16740,960,540,false,1,renderer,exact_synthetic,,,9,0.9293687045574188,1.1423173546791077,0.19405393302440643,json:fx432.5,,,true
G/f16741,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16741_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16741_label.json,,,,16741,640,480,false,1,renderer,exact_synthetic,,,9,1.2451326638365587,0.8967016280657865,0.13804958015680313,json:fx449.7,,,true
G/f16742,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16742_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16742_label.json,,,,16742,960,540,false,1,renderer,exact_synthetic,,,9,0.7957482337953089,1.242173194885254,0.14155768305914762,json:fx605.9,,,true
G/f16743,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16743_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16743_label.json,,,,16743,640,480,false,1,renderer,exact_synthetic,,,9,1.0924864726312091,0.8466365039494134,0.13239471195265665,json:fx311.9,,,true
G/f16744,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16744_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16744_label.json,,,,16744,640,480,false,1,renderer,exact_synthetic,,,9,1.106727123260498,0.9487786293029795,0.14585167402401567,json:fx494.3,,,true
G/f16745,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16745_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16745_label.json,,,,16745,640,480,false,1,renderer,exact_synthetic,,,9,1.065460205078125,0.9261560440063477,0.11568705271929502,json:fx693.8,,,true
G/f16746,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16746_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16746_label.json,,,,16746,640,480,false,1,renderer,exact_synthetic,,,9,1.066866159439087,1.2858206033706665,0.15677772741764784,json:fx605.9,,,true
G/f16747,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16747_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16747_label.json,,,,16747,960,540,false,1,renderer,exact_synthetic,,,9,0.9848495033074876,1.2671654498553848,0.15278788655996323,json:fx605.9,,,true
G/f16748,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16748_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16748_label.json,,,,16748,720,480,false,1,renderer,exact_synthetic,,,9,1.0223116874694824,1.2299060821533203,0.15020558517426252,json:fx410.0,,,true
G/f16749,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16749_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16749_label.json,,,,16749,960,540,false,1,renderer,exact_synthetic,,,9,0.887239396572113,1.2263422012329117,0.1486632376909256,json:fx421.1,,,true
G/f1674,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1674_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1674_label.json,,,,1674,640,480,false,1,renderer,exact_synthetic,,,9,0.8092746734619141,1.3463315963745117,0.15131645184010267,json:fx301.5,,,true
G/f16750,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16750_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16750_label.json,,,,16750,640,480,false,1,renderer,exact_synthetic,,,9,1.1728824514793825,1.075856763636695,0.14341370807960643,json:fx603.8,,,true
G/f16751,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16751_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16751_label.json,,,,16751,560,560,false,1,renderer,exact_synthetic,,,9,0.9791661202907562,1.1637815237045288,0.16902740579098463,json:fx335.2,,,true
G/f16752,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16752_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16752_label.json,,,,16752,720,480,false,1,renderer,exact_synthetic,,,9,1.196265697479248,1.292078971862793,0.16355313640087843,json:fx393.9,,,true
G/f16753,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16753_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16753_label.json,,,,16753,640,480,false,1,renderer,exact_synthetic,,,9,1.0578622817993182,1.2347235679626465,0.15852587018162012,json:fx485.2,,,true
G/f16754,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16754_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16754_label.json,,,,16754,960,540,false,1,renderer,exact_synthetic,,,9,1.1140871047973633,1.0615596771240234,0.18934621009975672,json:fx471.9,,,true
G/f16755,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16755_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16755_label.json,,,,16755,640,480,false,1,renderer,exact_synthetic,,,9,1.0355148315429688,1.369537115097046,0.20029732771217823,json:fx412.2,,,true
G/f16756,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16756_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16756_label.json,,,,16756,720,480,false,1,renderer,exact_synthetic,,,9,1.2707791328430176,0.9880380630493164,0.12888725187826822,json:fx428.2,,,true
G/f16757,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16757_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16757_label.json,,,,16757,960,540,false,1,renderer,exact_synthetic,,,9,0.869410514831543,0.9291136264801025,0.11416635196655989,json:fx446.6,,,true
G/f16758,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16758_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16758_label.json,,,,16758,640,480,false,1,renderer,exact_synthetic,,,9,0.9949569702148447,1.1623802185062506,0.14560851127885144,json:fx448.1,,,true
G/f16759,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16759_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16759_label.json,,,,16759,640,480,false,1,renderer,exact_synthetic,,,9,1.1352984905242935,0.7331650257110596,0.1497725211083889,json:fx348.3,,,true
G/f1675,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1675_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1675_label.json,,,,1675,960,540,false,1,renderer,exact_synthetic,,,9,1.1074676513671875,0.9670829772949229,0.1527564786374569,json:fx698.4,,,true
G/f16760,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16760_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16760_label.json,,,,16760,960,540,false,1,renderer,exact_synthetic,,,9,0.871848851442337,0.8370027840137482,0.15593973081558943,json:fx605.9,,,true
G/f16761,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16761_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16761_label.json,,,,16761,720,480,false,1,renderer,exact_synthetic,,,9,1.166959166526796,0.9474656581878662,0.1518049263395369,json:fx529.9,,,true
G/f16762,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16762_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16762_label.json,,,,16762,560,560,false,1,renderer,exact_synthetic,,,9,0.9528179168701172,1.1933789253234863,0.18658866174519062,json:fx605.9,,,true
G/f16763,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16763_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16763_label.json,,,,16763,960,540,false,1,renderer,exact_synthetic,,,9,0.8599863052368164,1.1733851432800293,0.16081916075199842,json:fx694.0,,,true
G/f16764,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16764_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16764_label.json,,,,16764,640,480,false,1,renderer,exact_synthetic,,,9,1.2863645553588867,1.056577205657959,0.15857701236382127,json:fx692.5,,,true
G/f16765,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16765_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16765_label.json,,,,16765,640,480,false,1,renderer,exact_synthetic,,,9,1.2422055006027222,0.86420488357544,0.15515368415020703,json:fx319.0,,,true
G/f16766,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16766_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16766_label.json,,,,16766,960,540,false,1,renderer,exact_synthetic,,,9,1.0433597564697266,1.0998458862304688,0.15669434238225222,json:fx405.4,,,true
G/f16767,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16767_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16767_label.json,,,,16767,640,480,false,1,renderer,exact_synthetic,,,9,0.89272108723526,1.058816004928305,0.13763629598543048,json:fx642.4,,,true
G/f16768,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16768_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16768_label.json,,,,16768,720,480,false,1,renderer,exact_synthetic,,,9,1.2773075103759766,1.020925521850586,0.15308405738323927,json:fx621.5,,,true
G/f16769,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16769_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16769_label.json,,,,16769,720,480,false,1,renderer,exact_synthetic,,,9,1.3119247555732727,1.2203476428985596,0.21515707857906818,json:fx605.9,,,true
G/f1676,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1676_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1676_label.json,,,,1676,640,480,false,1,renderer,exact_synthetic,,,9,1.1892194747924805,1.013075828552246,0.20692148711532354,json:fx447.8,,,true
G/f16770,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16770_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16770_label.json,,,,16770,640,480,false,1,renderer,exact_synthetic,,,9,1.0889739990234375,1.1231918334960938,0.14224309008568525,json:fx467.0,,,true
G/f16771,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16771_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16771_label.json,,,,16771,560,560,false,1,renderer,exact_synthetic,,,9,1.0559711456298837,1.3421940803527832,0.1574629507958889,json:fx660.5,,,true
G/f16772,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16772_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16772_label.json,,,,16772,640,480,false,1,renderer,exact_synthetic,,,9,0.7963132858276367,0.9978474974632263,0.15711670741438866,json:fx605.9,,,true
G/f16773,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16773_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16773_label.json,,,,16773,960,540,false,1,renderer,exact_synthetic,,,9,0.9044218063355757,1.1511282920837402,0.12442362329312573,json:fx533.0,,,true
G/f16774,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16774_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16774_label.json,,,,16774,640,480,false,1,renderer,exact_synthetic,,,9,1.3208216428756727,0.8657525777816772,0.15591185074299574,json:fx310.3,,,true
G/f16775,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16775_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16775_label.json,,,,16775,640,480,false,1,renderer,exact_synthetic,,,9,1.131911277770996,0.8783578872680664,0.12621668307110667,json:fx316.8,,,true
G/f16776,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16776_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16776_label.json,,,,16776,640,480,false,1,renderer,exact_synthetic,,,9,1.0854593515396118,1.0221303701400757,0.13963993173092604,json:fx605.9,,,true
G/f16777,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16777_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16777_label.json,,,,16777,640,480,false,1,renderer,exact_synthetic,,,9,0.6978721618652344,1.1418447494506836,0.14701669244095683,json:fx605.9,,,true
G/f16778,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16778_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16778_label.json,,,,16778,640,480,false,1,renderer,exact_synthetic,,,9,0.9154796600341797,1.2613568305969238,0.15854987874627113,json:fx532.0,,,true
G/f16779,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16779_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16779_label.json,,,,16779,560,560,false,1,renderer,exact_synthetic,,,9,1.0707363210094638,0.9932533346727733,0.13343634130433216,json:fx532.2,,,true
G/f1677,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1677_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1677_label.json,,,,1677,640,480,false,1,renderer,exact_synthetic,,,9,0.9441307783126831,1.1611182689666748,0.12489378079771996,json:fx605.9,,,true
G/f16780,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16780_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16780_label.json,,,,16780,640,480,false,1,renderer,exact_synthetic,,,9,0.9677944183349609,1.084017038345337,0.17348577361553907,json:fx432.1,,,true
G/f16781,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16781_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16781_label.json,,,,16781,640,480,false,1,renderer,exact_synthetic,,,9,0.6551526188850403,1.0032097101211566,0.13810022547841072,json:fx632.7,,,true
G/f16782,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16782_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16782_label.json,,,,16782,640,480,false,1,renderer,exact_synthetic,,,9,0.9854097366333008,1.1185874938964844,0.13224250357598066,json:fx502.3,,,true
G/f16783,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16783_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16783_label.json,,,,16783,640,480,false,1,renderer,exact_synthetic,,,9,0.9414691925048828,1.381138801574707,0.15123929362744093,json:fx605.9,,,true
G/f16784,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16784_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16784_label.json,,,,16784,560,560,false,1,renderer,exact_synthetic,,,9,1.0565900802612322,1.138335943222046,0.15030539128929377,json:fx376.8,,,true
G/f16785,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16785_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16785_label.json,,,,16785,720,480,false,1,renderer,exact_synthetic,,,9,1.1191984415054321,1.3651543259620667,0.16350473649799824,json:fx581.6,,,true
G/f16786,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16786_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16786_label.json,,,,16786,960,540,false,1,renderer,exact_synthetic,,,9,1.1446647644042969,1.2842698097229004,0.1449658158235252,json:fx594.0,,,true
G/f16787,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16787_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16787_label.json,,,,16787,640,480,false,1,renderer,exact_synthetic,,,9,0.8806947469711304,1.3888788223266615,0.16283083241432905,json:fx562.0,,,true
G/f16788,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16788_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16788_label.json,,,,16788,640,480,false,1,renderer,exact_synthetic,,,9,1.0013649761676788,1.3474918603897095,0.19688712432980537,json:fx521.9,,,true
G/f16789,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16789_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16789_label.json,,,,16789,960,540,false,1,renderer,exact_synthetic,,,9,1.4361581802368164,1.2763112783432007,0.14905326440930367,json:fx312.8,,,true
G/f1678,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1678_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1678_label.json,,,,1678,640,480,false,1,renderer,exact_synthetic,,,9,0.8370585143566132,1.0766856670379639,0.12729660794138908,json:fx624.5,,,true
G/f16790,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16790_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16790_label.json,,,,16790,960,540,false,1,renderer,exact_synthetic,,,9,1.2722434997558594,0.9894061088562022,0.15907805738970637,json:fx593.6,,,true
G/f16791,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16791_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16791_label.json,,,,16791,640,480,false,1,renderer,exact_synthetic,,,9,1.140859603881836,0.7435531616210938,0.15451379399746656,json:fx605.9,,,true
G/f16792,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16792_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16792_label.json,,,,16792,640,480,false,1,renderer,exact_synthetic,,,9,0.9914102554321289,1.2517056465148926,0.19217448215931654,json:fx490.7,,,true
G/f16793,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16793_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16793_label.json,,,,16793,640,480,false,1,renderer,exact_synthetic,,,9,1.1528229713439941,0.9117412567138676,0.15662364475429058,json:fx376.0,,,true
G/f16794,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16794_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16794_label.json,,,,16794,960,540,false,1,renderer,exact_synthetic,,,9,1.2116336822509766,1.16290283203125,0.17088772635906935,json:fx605.9,,,true
G/f16795,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16795_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16795_label.json,,,,16795,640,480,false,1,renderer,exact_synthetic,,,9,1.1073158979415894,1.4624295234680176,0.15597288589924574,json:fx605.9,,,true
G/f16796,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16796_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16796_label.json,,,,16796,720,480,false,1,renderer,exact_synthetic,,,9,1.0441961288452148,0.697453498840332,0.11711146915331483,json:fx666.8,,,true
G/f16797,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16797_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16797_label.json,,,,16797,640,480,false,1,renderer,exact_synthetic,,,9,0.9327592849731445,1.0234980583190918,0.16888954024761915,json:fx605.9,,,true
G/f16798,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16798_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16798_label.json,,,,16798,960,540,false,1,renderer,exact_synthetic,,,9,0.9210076665622193,1.2335204149130747,0.1502327206544578,json:fx626.9,,,true
G/f16799,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16799_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16799_label.json,,,,16799,560,560,false,1,renderer,exact_synthetic,,,9,0.9080380797386169,1.3579002618789686,0.17454998474568129,json:fx695.0,,,true
G/f1679,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f1679_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f1679_label.json,,,,1679,720,480,false,1,renderer,exact_synthetic,,,9,1.053877353668213,1.2705740928649902,0.1538129448890686,json:fx605.9,,,true
G/f16800,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16800_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16800_label.json,,,,16800,640,480,false,1,renderer,exact_synthetic,,,9,0.9872937202453911,1.112673044204814,0.1263304171152413,json:fx605.9,,,true
G/f16801,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16801_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16801_label.json,,,,16801,640,480,false,1,renderer,exact_synthetic,,,9,1.0987262725830078,1.4976997375488281,0.14583708642339843,json:fx416.3,,,true
G/f16802,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16802_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16802_label.json,,,,16802,960,540,false,1,renderer,exact_synthetic,,,9,1.0063432779243175,0.9029209860891589,0.1421574135310948,json:fx605.9,,,true
G/f16803,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16803_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16803_label.json,,,,16803,640,480,false,1,renderer,exact_synthetic,,,9,1.295289158821106,1.0809587836265564,0.1986964363604784,json:fx697.5,,,true
G/f16804,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16804_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16804_label.json,,,,16804,720,480,false,1,renderer,exact_synthetic,,,9,1.4089555740356445,1.1258668899536133,0.15110282879322767,json:fx398.5,,,true
G/f16805,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16805_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16805_label.json,,,,16805,640,480,false,1,renderer,exact_synthetic,,,9,1.212432861328125,0.800173282623291,0.1451893481425941,json:fx354.1,,,true
G/f16806,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16806_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16806_label.json,,,,16806,560,560,false,1,renderer,exact_synthetic,,,9,0.8782094120979309,1.3727381229400648,0.1708262488245964,json:fx596.5,,,true
G/f16807,generic_synth,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/rgb/f16807_rgb.png,data/pallet/training_data/paper_release/v2_prod40k_clean_merged/labels/f16807_label.json,,,,16807,640,480,false,1,renderer,exact_synthetic,,,9,1.2900128960609436,1.2825140953063965,0.21408053115010262,json:fx605.9,,,true
