frame_id,source_set,source_label,output_label,reason,unknown_keypoint_indices,unknown_keypoint_count
1778653643678509824,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653643678509824.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653643678509824.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653659065885952,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653659065885952.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653659065885952.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653661653195264,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653661653195264.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653661653195264.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653664407620608,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653664407620608.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653664407620608.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653674184865536,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653674184865536.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653674184865536.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653693804927232,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653693804927232.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653693804927232.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653699314620416,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653699314620416.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653699314620416.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653704118966272,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653704118966272.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653704118966272.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653706706429696,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653706706429696.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653706706429696.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653709259341568,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653709259341568.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653709259341568.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653711544007680,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653711544007680.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653711544007680.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653713962971904,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653713962971904.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653713962971904.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653721118964736,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653721118964736.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653721118964736.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653723571790336,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653723571790336.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653723571790336.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653730458996736,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653730458996736.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653730458996736.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653738858078976,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653738858078976.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653738858078976.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653796073599488,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653796073599488.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653796073599488.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653798391620864,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653798391620864.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653798391620864.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653804674198784,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653804674198784.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653804674198784.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653806958839552,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653806958839552.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653806958839552.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653811763352320,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653811763352320.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653811763352320.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653814384002560,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653814384002560.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653814384002560.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653821069351168,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653821069351168.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653821069351168.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653823253508096,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653823253508096.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653823253508096.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653832794714368,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653832794714368.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653832794714368.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653871330109184,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653871330109184.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653871330109184.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653882316513792,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653882316513792.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653882316513792.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653884903302656,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653884903302656.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653884903302656.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653889069260032,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653889069260032.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653889069260032.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1778653898342159872,eval_pallet09,challenge/data/01_real/manual_gt/capturepallet09_manual_gt/1778653898342159872.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturepallet09_manual_gt/1778653898342159872.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449467555301888,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449467555301888.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449467555301888.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449470423201536,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449470423201536.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449470423201536.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449475060066816,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449475060066816.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449475060066816.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449479095927552,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449479095927552.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449479095927552.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449481331070208,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449481331070208.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449481331070208.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449483432542720,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449483432542720.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449483432542720.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449485800670464,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449485800670464.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449485800670464.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449488068910592,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449488068910592.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449488068910592.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449492505469440,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449492505469440.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449492505469440.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449496875356416,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449496875356416.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449496875356416.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449499143611648,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449499143611648.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449499143611648.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449501478488320,eval_night08,challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449501478488320.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight08_manual_gt/1779449501478488320.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449575470221824,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449575470221824.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449575470221824.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449580573721600,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449580573721600.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449580573721600.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449591514485504,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449591514485504.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449591514485504.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449593782795264,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449593782795264.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449593782795264.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449596017728000,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449596017728000.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449596017728000.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449602689248000,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449602689248000.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449602689248000.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449604823769344,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449604823769344.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449604823769344.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449631842893312,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449631842893312.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449631842893312.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449634044385536,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449634044385536.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449634044385536.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449638581035008,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449638581035008.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449638581035008.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449643284402176,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449643284402176.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449643284402176.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449645419136000,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449645419136000.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449645419136000.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449647620845824,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449647620845824.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449647620845824.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449649655479552,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449649655479552.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449649655479552.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449656527024896,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449656527024896.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449656527024896.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
1779449661263803392,eval_night09,challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449661263803392.json,challenge/real_gt_v2/migrated_gt/manual_gt/capturenight09_manual_gt/1779449661263803392.json,LEGACY_VISIBILITY_AND_PROVENANCE_UNKNOWN,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9
